Frame Number,Time Stamp (ms),Buffer Index
11022,370033,0
11023,370066,0
11024,370100,0
11025,370134,0
11026,370167,0
11027,370202,0
11028,370234,0
11029,370268,0
11030,370302,0
11031,370335,0
11032,370369,0
11033,370403,0
11034,370436,0
11035,370471,0
11036,370504,0
11037,370536,0
11038,370571,0
11039,370605,0
11040,370637,0
11041,370671,0
11042,370705,0
11043,370738,0
11044,370773,0
11045,370806,0
11046,370838,0
11047,370873,0
11048,370906,0
11049,370939,0
11050,370975,0
11051,371007,0
11052,371040,0
11053,371074,0
11054,371107,0
11055,371140,0
11056,371175,0
11057,371209,0
11058,371242,0
11059,371276,0
11060,371310,0
11061,371343,0
11062,371377,0
11063,371411,0
11064,371444,0
11065,371477,0
11066,371511,0
11067,371544,0
11068,371577,0
11069,371612,0
11070,371645,0
11071,371678,0
11072,371713,0
11073,371746,0
11074,371778,0
11075,371813,0
11076,371845,0
11077,371879,0
11078,371913,0
11079,371946,0
11080,371980,0
11081,372014,0
11082,372047,0
11083,372081,0
11084,372114,0
11085,372148,0
11086,372182,0
11087,372215,0
11088,372250,0
11089,372282,0
11090,372316,0
11091,372350,0
11092,372384,0
11093,372416,0
11094,372452,0
11095,372484,0
11096,372517,0
11097,372552,0
11098,372585,0
11099,372618,0
11100,372652,0
11101,372685,0
11102,372720,0
11103,372753,0
11104,372786,0
11105,372820,0
11106,372854,0
11107,372887,0
11108,372922,0
11109,372955,0
11110,372987,0
11111,373022,0
11112,373054,0
11113,373088,0
11114,373123,0
11115,373155,0
11116,373189,0
11117,373224,0
11118,373256,0
11119,373290,0
11120,373324,0
11121,373357,0
11122,373390,0
11123,373425,0
11124,373458,0
11125,373491,0
11126,373525,0
11127,373559,0
11128,373593,0
11129,373626,0
11130,373660,0
11131,373693,0
11132,373726,0
11133,373761,0
11134,373794,0
11135,373827,0
11136,373861,0
11137,373895,0
11138,373928,0
11139,373963,0
11140,373995,0
11141,374029,0
11142,374063,0
11143,374096,0
11144,374129,0
11145,374164,0
11146,374197,0
11147,374229,0
11148,374263,0
11149,374297,0
11150,374330,0
11151,374364,0
11152,374398,0
11153,374431,0
11154,374465,0
11155,374500,0
11156,374532,0
11157,374566,0
11158,374601,0
11159,374633,0
11160,374666,0
11161,374700,0
11162,374733,0
11163,374767,0
11164,374801,0
11165,374834,0
11166,374868,0
11167,374903,0
11168,374935,0
11169,374970,0
11170,375002,0
11171,375035,0
11172,375070,0
11173,375103,0
11174,375135,0
11175,375171,0
11176,375203,0
11177,375237,0
11178,375271,0
11179,375304,0
11180,375338,0
11181,375372,0
11182,375405,0
11183,375439,0
11184,375472,0
11185,375505,0
11186,375539,0
11187,375574,0
11188,375607,0
11189,375640,0
11190,375674,0
11191,375707,0
11192,375741,0
11193,375774,0
11194,375809,0
11195,375842,0
11196,375875,0
11197,375909,0
11198,375942,0
11199,375976,0
11200,376011,0
11201,376043,0
11202,376077,0
11203,376111,0
11204,376143,0
11205,376177,0
11206,376211,0
11207,376244,0
11208,376278,0
11209,376312,0
11210,376345,0
11211,376379,0
11212,376413,0
11213,376447,0
11214,376481,0
11215,376513,0
11216,376546,0
11217,376580,0
11218,376613,0
11219,376648,0
11220,376681,0
11221,376714,0
11222,376749,0
11223,376781,0
11224,376815,0
11225,376850,0
11226,376882,0
11227,376916,0
11228,376950,0
11229,376983,0
11230,377017,0
11231,377051,0
11232,377083,0
11233,377118,0
11234,377152,0
11235,377185,0
11236,377219,0
11237,377252,0
11238,377285,0
11239,377319,0
11240,377352,0
11241,377385,0
11242,377420,0
11243,377453,0
11244,377486,0
11245,377520,0
11246,377553,0
11247,377587,0
11248,377622,0
11249,377654,0
11250,377688,0
11251,377722,0
11252,377755,0
11253,377788,0
11254,377823,0
11255,377855,0
11256,377889,0
11257,377923,0
11258,377957,0
11259,377990,0
11260,378024,0
11261,378059,0
11262,378092,0
11263,378125,0
11264,378160,0
11265,378192,0
11266,378225,0
11267,378260,0
11268,378293,0
11269,378327,0
11270,378361,0
11271,378393,0
11272,378427,0
11273,378461,0
11274,378494,0
11275,378528,0
11276,378561,0
11277,378594,0
11278,378629,0
11279,378662,0
11280,378696,0
11281,378729,0
11282,378762,0
11283,378796,0
11284,378829,0
11285,378863,0
11286,378898,0
11287,378930,0
11288,378964,0
11289,378998,0
11290,379031,0
11291,379065,0
11292,379099,0
11293,379131,0
11294,379165,0
11295,379200,0
11296,379232,0
11297,379266,0
11298,379300,0
11299,379333,0
11300,379368,0
11301,379400,0
11302,379433,0
11303,379468,0
11304,379501,0
11305,379534,0
11306,379569,0
11307,379602,0
11308,379635,0
11309,379669,0
11310,379702,0
11311,379736,0
11312,379770,0
11313,379803,0
11314,379837,0
11315,379870,0
11316,379903,0
11317,379937,0
11318,379971,0
11319,380004,0
11320,380038,0
11321,380072,0
11322,380106,0
11323,380139,0
11324,380173,0
11325,380208,0
11326,380239,0
11327,380273,0
11328,380308,0
11329,380341,0
11330,380374,0
11331,380409,0
11332,380441,0
11333,380475,0
11334,380509,0
11335,380542,0
11336,380576,0
11337,380609,0
11338,380642,0
11339,380676,0
11340,380711,0
11341,380744,0
11342,380777,0
11343,380811,0
11344,380844,0
11345,380877,0
11346,380912,0
11347,380945,0
11348,380979,0
11349,381013,0
11350,381046,0
11351,381080,0
11352,381113,0
11353,381147,0
11354,381179,0
11355,381213,0
11356,381247,0
11357,381280,0
11358,381314,0
11359,381348,0
11360,381381,0
11361,381415,0
11362,381449,0
11363,381482,0
11364,381516,0
11365,381550,0
11366,381583,0
11367,381617,0
11368,381649,0
11369,381682,0
11370,381717,0
11371,381751,0
11372,381784,0
11373,381818,0
11374,381852,0
11375,381884,0
11376,381919,0
11377,381951,0
11378,381985,0
11379,382020,0
11380,382053,0
11381,382086,0
11382,382120,0
11383,382154,0
11384,382186,0
11385,382221,0
11386,382254,0
11387,382287,0
11388,382321,0
11389,382355,0
11390,382388,0
11391,382422,0
11392,382457,0
11393,382489,0
11394,382523,0
11395,382557,0
11396,382590,0
11397,382623,0
11398,382659,0
11399,382692,0
11400,382725,0
11401,382759,0
11402,382791,0
11403,382825,0
11404,382859,0
11405,382892,0
11406,382926,0
11407,382960,0
11408,382993,0
11409,383026,0
11410,383060,0
11411,383093,0
11412,383127,0
11413,383161,0
11414,383195,0
11415,383228,0
11416,383261,0
11417,383296,0
11418,383329,0
11419,383361,0
11420,383396,0
11421,383429,0
11422,383462,0
11423,383497,0
11424,383530,0
11425,383563,0
11426,383598,0
11427,383631,0
11428,383665,0
11429,383699,0
11430,383731,0
11431,383766,0
11432,383799,0
11433,383832,0
11434,383866,0
11435,383900,0
11436,383933,0
11437,383967,0
11438,384000,0
11439,384033,0
11440,384067,0
11441,384100,0
11442,384134,0
11443,384168,0
11444,384200,0
11445,384234,0
11446,384269,0
11447,384302,0
11448,384335,0
11449,384369,0
11450,384402,0
11451,384436,0
11452,384471,0
11453,384504,0
11454,384536,0
11455,384570,0
11456,384604,0
11457,384638,0
11458,384671,0
11459,384705,0
11460,384739,0
11461,384772,0
11462,384807,0
11463,384840,0
11464,384874,0
11465,384907,0
11466,384940,0
11467,384973,0
11468,385008,0
11469,385040,0
11470,385074,0
11471,385109,0
11472,385142,0
11473,385175,0
11474,385209,0
11475,385242,0
11476,385275,0
11477,385310,0
11478,385343,0
11479,385377,0
11480,385410,0
11481,385445,0
11482,385476,0
11483,385510,0
11484,385544,0
11485,385577,0
11486,385611,0
11487,385645,0
11488,385678,0
11489,385712,0
11490,385746,0
11491,385779,0
11492,385813,0
11493,385848,0
11494,385880,0
11495,385914,0
11496,385948,0
11497,385981,0
11498,386016,0
11499,386048,0
11500,386081,0
11501,386115,0
11502,386148,0
11503,386182,0
11504,386216,0
11505,386250,0
11506,386283,0
11507,386317,0
11508,386350,0
11509,386384,0
11510,386417,0
11511,386450,0
11512,386483,0
11513,386518,0
11514,386551,0
11515,386584,0
11516,386619,0
11517,386652,0
11518,386686,0
11519,386720,0
11520,386753,0
11521,386786,0
11522,386820,0
11523,386854,0
11524,386887,0
11525,386921,0
11526,386955,0
11527,386989,0
11528,387021,0
11529,387056,0
11530,387089,0
11531,387122,0
11532,387157,0
11533,387190,0
11534,387223,0
11535,387258,0
11536,387289,0
11537,387323,0
11538,387358,0
11539,387390,0
11540,387424,0
11541,387458,0
11542,387491,0
11543,387525,0
11544,387559,0
11545,387593,0
11546,387626,0
11547,387660,0
11548,387694,0
11549,387727,0
11550,387760,0
11551,387794,0
11552,387827,0
11553,387860,0
11554,387895,0
11555,387929,0
11556,387962,0
11557,387996,0
11558,388029,0
11559,388063,0
11560,388097,0
11561,388130,0
11562,388163,0
11563,388197,0
11564,388230,0
11565,388264,0
11566,388298,0
11567,388331,0
11568,388365,0
11569,388398,0
11570,388431,0
11571,388466,0
11572,388499,0
11573,388533,0
11574,388566,0
11575,388599,0
11576,388633,0
11577,388667,0
11578,388700,0
11579,388734,0
11580,388768,0
11581,388801,0
11582,388834,0
11583,388869,0
11584,388902,0
11585,388934,0
11586,388968,0
11587,389002,0
11588,389035,0
11589,389069,0
11590,389103,0
11591,389137,0
11592,389170,0
11593,389205,0
11594,389238,0
11595,389271,0
11596,389305,0
11597,389338,0
11598,389371,0
11599,389406,0
11600,389438,0
11601,389472,0
11602,389507,0
11603,389539,0
11604,389573,0
11605,389608,0
11606,389641,0
11607,389674,0
11608,389708,0
11609,389741,0
11610,389775,0
11611,389808,0
11612,389842,0
11613,389875,0
11614,389909,0
11615,389944,0
11616,389977,0
11617,390010,0
11618,390044,0
11619,390077,0
11620,390112,0
11621,390144,0
11622,390177,0
11623,390211,0
11624,390246,0
11625,390279,0
11626,390312,0
11627,390345,0
11628,390378,0
11629,390413,0
11630,390446,0
11631,390479,0
11632,390514,0
11633,390547,0
11634,390580,0
11635,390614,0
11636,390648,0
11637,390681,0
11638,390715,0
11639,390748,0
11640,390782,0
11641,390816,0
11642,390849,0
11643,390882,0
11644,390917,0
11645,390950,0
11646,390983,0
11647,391018,0
11648,391050,0
11649,391083,0
11650,391117,0
11651,391151,0
11652,391184,0
11653,391218,0
11654,391252,0
11655,391285,0
11656,391319,0
11657,391353,0
11658,391387,0
11659,391420,0
11660,391453,0
11661,391487,0
11662,391520,0
11663,391555,0
11664,391587,0
11665,391621,0
11666,391655,0
11667,391688,0
11668,391722,0
11669,391756,0
11670,391789,0
11671,391822,0
11672,391857,0
11673,391890,0
11674,391923,0
11675,391958,0
11676,391991,0
11677,392023,0
11678,392057,0
11679,392092,0
11680,392125,0
11681,392158,0
11682,392193,0
11683,392226,0
11684,392259,0
11685,392293,0
11686,392326,0
11687,392360,0
11688,392395,0
11689,392427,0
11690,392460,0
11691,392495,0
11692,392528,0
11693,392562,0
11694,392595,0
11695,392629,0
11696,392663,0
11697,392696,0
11698,392729,0
11699,392764,0
11700,392796,0
11701,392830,0
11702,392864,0
11703,392897,0
11704,392930,0
11705,392965,0
11706,392997,0
11707,393031,0
11708,393066,0
11709,393098,0
11710,393132,0
11711,393166,0
11712,393198,0
11713,393232,0
11714,393266,0
11715,393299,0
11716,393333,0
11717,393367,0
11718,393401,0
11719,393434,0
11720,393468,0
11721,393502,0
11722,393535,0
11723,393568,0
11724,393603,0
11725,393636,0
11726,393669,0
11727,393704,0
11728,393737,0
11729,393769,0
11730,393804,0
11731,393837,0
11732,393870,0
11733,393904,0
11734,393937,0
11735,393971,0
11736,394005,0
11737,394038,0
11738,394071,0
11739,394107,0
11740,394139,0
11741,394172,0
11742,394207,0
11743,394241,0
11744,394274,0
11745,394307,0
11746,394341,0
11747,394374,0
11748,394408,0
11749,394442,0
11750,394475,0
11751,394508,0
11752,394543,0
11753,394576,0
11754,394609,0
11755,394644,0
11756,394677,0
11757,394711,0
11758,394745,0
11759,394777,0
11760,394811,0
11761,394844,0
11762,394877,0
11763,394912,0
11764,394945,0
11765,394979,0
11766,395012,0
11767,395046,0
11768,395079,0
11769,395113,0
11770,395146,0
11771,395180,0
11772,395214,0
11773,395246,0
11774,395280,0
11775,395314,0
11776,395347,0
11777,395381,0
11778,395415,0
11779,395448,0
11780,395482,0
11781,395516,0
11782,395550,0
11783,395583,0
11784,395616,0
11785,395650,0
11786,395683,0
11787,395716,0
11788,395751,0
11789,395784,0
11790,395818,0
11791,395852,0
11792,395885,0
11793,395918,0
11794,395953,0
11795,395986,0
11796,396018,0
11797,396053,0
11798,396086,0
11799,396120,0
11800,396154,0
11801,396187,0
11802,396222,0
11803,396255,0
11804,396288,0
11805,396322,0
11806,396356,0
11807,396388,0
11808,396422,0
11809,396455,0
11810,396489,0
11811,396523,0
11812,396556,0
11813,396591,0
11814,396624,0
11815,396658,0
11816,396692,0
11817,396725,0
11818,396759,0
11819,396792,0
11820,396825,0
11821,396858,0
11822,396893,0
11823,396926,0
11824,396960,0
11825,396994,0
11826,397026,0
11827,397060,0
11828,397094,0
11829,397128,0
11830,397161,0
11831,397195,0
11832,397228,0
11833,397263,0
11834,397296,0
11835,397329,0
11836,397363,0
11837,397396,0
11838,397430,0
11839,397464,0
11840,397496,0
11841,397529,0
11842,397564,0
11843,397597,0
11844,397631,0
11845,397665,0
11846,397698,0
11847,397731,0
11848,397766,0
11849,397799,0
11850,397831,0
11851,397866,0
11852,397899,0
11853,397932,0
11854,397966,0
11855,398000,0
11856,398034,0
11857,398067,0
11858,398102,0
11859,398135,0
11860,398168,0
11861,398202,0
11862,398235,0
11863,398268,0
11864,398303,0
11865,398336,0
11866,398369,0
11867,398404,0
11868,398437,0
11869,398470,0
11870,398505,0
11871,398537,0
11872,398571,0
11873,398604,0
11874,398637,0
11875,398671,0
11876,398706,0
11877,398739,0
11878,398772,0
11879,398807,0
11880,398840,0
11881,398873,0
11882,398906,0
11883,398941,0
11884,398974,0
11885,399007,0
11886,399042,0
11887,399075,0
11888,399109,0
11889,399143,0
11890,399175,0
11891,399209,0
11892,399243,0
11893,399275,0
11894,399310,0
11895,399344,0
11896,399377,0
11897,399411,0
11898,399445,0
11899,399477,0
11900,399511,0
11901,399545,0
11902,399578,0
11903,399612,0
11904,399646,0
11905,399678,0
11906,399713,0
11907,399746,0
11908,399780,0
11909,399814,0
11910,399847,0
11911,399880,0
11912,399914,0
11913,399947,0
11914,399980,0
11915,400015,0
11916,400047,0
11917,400081,0
11918,400116,0
11919,400149,0
11920,400183,0
11921,400216,0
11922,400249,0
11923,400283,0
11924,400317,0
11925,400351,0
11926,400384,0
11927,400417,0
11928,400451,0
11929,400484,0
11930,400517,0
11931,400552,0
11932,400585,0
11933,400618,0
11934,400653,0
11935,400686,0
11936,400719,0
11937,400754,0
11938,400786,0
11939,400820,0
11940,400854,0
11941,400887,0
11942,400920,0
11943,400954,0
11944,400989,0
11945,401021,0
11946,401055,0
11947,401090,0
11948,401122,0
11949,401156,0
11950,401190,0
11951,401223,0
11952,401257,0
11953,401292,0
11954,401324,0
11955,401357,0
11956,401391,0
11957,401424,0
11958,401458,0
11959,401492,0
11960,401526,0
11961,401560,0
11962,401594,0
11963,401626,0
11964,401661,0
11965,401693,0
11966,401726,0
11967,401761,0
11968,401794,0
11969,401828,0
11970,401862,0
11971,401895,0
11972,401928,0
11973,401962,0
11974,401995,0
11975,402029,0
11976,402063,0
11977,402096,0
11978,402130,0
11979,402163,0
11980,402197,0
11981,402230,0
11982,402264,0
11983,402297,0
11984,402331,0
11985,402365,0
11986,402398,0
11987,402432,0
11988,402466,0
11989,402499,0
11990,402532,0
11991,402566,0
11992,402600,0
11993,402633,0
11994,402666,0
11995,402701,0
11996,402734,0
11997,402768,0
11998,402801,0
11999,402834,0
12000,402868,0
12001,402902,0
12002,402935,0
12003,402969,0
12004,403003,0
12005,403036,0
12006,403069,0
12007,403104,0
12008,403137,0
12009,403170,0
12010,403204,0
12011,403237,0
12012,403271,0
12013,403304,0
12014,403338,0
12015,403372,0
12016,403405,0
12017,403440,0
12018,403473,0
12019,403506,0
12020,403541,0
12021,403574,0
12022,403607,0
12023,403641,0
12024,403674,0
12025,403707,0
12026,403741,0
12027,403775,0
12028,403808,0
12029,403842,0
12030,403875,0
12031,403910,0
12032,403943,0
12033,403977,0
12034,404011,0
12035,404043,0
12036,404077,0
12037,404111,0
12038,404144,0
12039,404178,0
12040,404212,0
12041,404245,0
12042,404278,0
12043,404313,0
12044,404346,0
12045,404379,0
12046,404413,0
12047,404446,0
12048,404479,0
12049,404514,0
12050,404546,0
12051,404581,0
12052,404614,0
12053,404647,0
12054,404681,0
12055,404715,0
12056,404748,0
12057,404781,0
12058,404815,0
12059,404850,0
12060,404883,0
12061,404917,0
12062,404950,0
12063,404984,0
12064,405016,0
12065,405051,0
12066,405085,0
12067,405117,0
12068,405152,0
12069,405184,0
12070,405218,0
12071,405253,0
12072,405286,0
12073,405319,0
12074,405353,0
12075,405386,0
12076,405419,0
12077,405454,0
12078,405486,0
12079,405520,0
12080,405554,0
12081,405588,0
12082,405621,0
12083,405654,0
12084,405690,0
12085,405722,0
12086,405755,0
12087,405790,0
12088,405823,0
12089,405856,0
12090,405891,0
12091,405924,0
12092,405957,0
12093,405992,0
12094,406025,0
12095,406058,0
12096,406092,0
12097,406125,0
12098,406160,0
12099,406193,0
12100,406226,0
12101,406260,0
12102,406294,0
12103,406327,0
12104,406361,0
12105,406394,0
12106,406427,0
12107,406462,0
12108,406494,0
12109,406527,0
12110,406562,0
12111,406594,0
12112,406628,0
12113,406663,0
12114,406695,0
12115,406729,0
12116,406763,0
12117,406796,0
12118,406829,0
12119,406864,0
12120,406897,0
12121,406931,0
12122,406964,0
12123,406998,0
12124,407031,0
12125,407064,0
12126,407099,0
12127,407132,0
12128,407165,0
12129,407200,0
12130,407232,0
12131,407266,0
12132,407300,0
12133,407333,0
12134,407366,0
12135,407402,0
12136,407433,0
12137,407467,0
12138,407501,0
12139,407534,0
12140,407568,0
12141,407602,0
12142,407635,0
12143,407669,0
12144,407703,0
12145,407736,0
12146,407769,0
12147,407803,0
12148,407837,0
12149,407870,0
12150,407904,0
12151,407938,0
12152,407971,0
12153,408005,0
12154,408039,0
12155,408072,0
12156,408105,0
12157,408140,0
12158,408173,0
12159,408207,0
12160,408241,0
12161,408274,0
12162,408308,0
12163,408341,0
12164,408374,0
12165,408409,0
12166,408442,0
12167,408475,0
12168,408510,0
12169,408543,0
12170,408576,0
12171,408610,0
12172,408643,0
12173,408677,0
12174,408711,0
12175,408743,0
12176,408777,0
12177,408811,0
12178,408844,0
12179,408878,0
12180,408912,0
12181,408945,0
12182,408978,0
12183,409012,0
12184,409046,0
12185,409079,0
12186,409113,0
12187,409146,0
12188,409179,0
12189,409213,0
12190,409247,0
12191,409280,0
12192,409315,0
12193,409348,0
12194,409382,0
12195,409415,0
12196,409449,0
12197,409482,0
12198,409516,0
12199,409550,0
12200,409582,0
12201,409616,0
12202,409650,0
12203,409683,0
12204,409717,0
12205,409751,0
12206,409784,0
12207,409818,0
12208,409852,0
12209,409885,0
12210,409918,0
12211,409952,0
12212,409985,0
12213,410019,0
12214,410053,0
12215,410086,0
12216,410120,0
12217,410153,0
12218,410187,0
12219,410220,0
12220,410254,0
12221,410288,0
12222,410321,0
12223,410354,0
12224,410390,0
12225,410422,0
12226,410456,0
12227,410490,0
12228,410523,0
12229,410557,0
12230,410591,0
12231,410624,0
12232,410658,0
12233,410692,0
12234,410724,0
12235,410759,0
12236,410792,0
12237,410825,0
12238,410859,0
12239,410892,0
12240,410926,0
12241,410960,0
12242,410992,0
12243,411027,0
12244,411061,0
12245,411094,0
12246,411127,0
12247,411162,0
12248,411194,0
12249,411228,0
12250,411262,0
12251,411295,0
12252,411328,0
12253,411362,0
12254,411396,0
12255,411429,0
12256,411462,0
12257,411497,0
12258,411530,0
12259,411563,0
12260,411597,0
12261,411630,0
12262,411663,0
12263,411698,0
12264,411732,0
12265,411765,0
12266,411799,0
12267,411832,0
12268,411866,0
12269,411900,0
12270,411933,0
12271,411967,0
12272,412001,0
12273,412034,0
12274,412067,0
12275,412101,0
12276,412134,0
12277,412168,0
12278,412201,0
12279,412235,0
12280,412268,0
12281,412301,0
12282,412336,0
12283,412369,0
12284,412402,0
12285,412438,0
12286,412470,0
12287,412503,0
12288,412538,0
12289,412571,0
12290,412604,0
12291,412638,0
12292,412671,0
12293,412706,0
12294,412740,0
12295,412772,0
12296,412807,0
12297,412840,0
12298,412873,0
12299,412907,0
12300,412940,0
12301,412973,0
12302,413008,0
12303,413042,0
12304,413075,0
12305,413108,0
12306,413142,0
12307,413175,0
12308,413209,0
12309,413242,0
12310,413276,0
12311,413310,0
12312,413344,0
12313,413377,0
12314,413411,0
12315,413443,0
12316,413477,0
12317,413511,0
12318,413545,0
12319,413579,0
12320,413611,0
12321,413646,0
12322,413679,0
12323,413711,0
